project_id;proj_name;prof_pk;volgnr;prof_ids;prof_wpeil;prof_opm;prof_hpeil;prof_lpeil;prof_rpeil;code;sub_code;tekencode;afstand;afst_afw;afst_bron;bk;bk_eenheid;bk_afw;bk_bron;ok;ok_eenheid;ok_afw;ok_bron;opm;_bk_wp;_bk_nap;_ok_nap;_ok_wp;fotos;datumtijd;method;stok_len;l1_len;gps_rd_x;gps_rd_y;gps_rd_z;gps_wgs_x;gps_wgs_y;gps_wgs_z;gps_h_afw;gps_z_afw;epsg;gps_z_nap_pole;last_modified
TI20072;Prio 1- 1 W7610-3 Zeeburg;19;0;9#i0;-0.39;;-0.39;-0.39;-0.38;1;1;78;-0.72;0.02;gps;0.34;mNAP;0.02;gps;;mNAP;;;;-73;0.34;;;;2020-03-13T08:14:35.547Z;;2.0;0.07006;126123.488;487048.413;2.4139246395534206;4.96319335;52.37055468166667;45.362;0.01;0.02;4326.0;0.3438646395534206;2020-03-13T08:14:35.547Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;19;1;9#i0;-0.39;;-0.39;-0.39;-0.38;1;;78;-0.173;0.02;gps;-0.01;mNAP;0.02;gps;;mNAP;;;;-38;-0.01;;;;2020-03-13T08:14:10.361Z;;2.0;0.07006;126122.933;487048.417;2.064922830671242;4.9631851933333335;52.370554688333335;45.013;0.01;0.02;4326.0;-0.005137169328757837;2020-03-13T08:14:10.361Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;19;2;9#i0;-0.39;;-0.39;-0.39;-0.38;22L;;;0.0;0.02;gps;-0.39;mNAP;0.02;gps;;mNAP;;;;0;-0.39;-0.39;0;;2020-03-13T08:13:13.573Z;;2.0;0.07006;126122.772;487048.481;1.6769231961046378;4.963182823333334;52.37055525666666;44.625;0.01;0.02;4326.0;-0.3931368038953622;2020-03-13T08:13:13.573Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;19;3;9#i0;-0.39;;-0.39;-0.39;-0.38;99;5;;0.1;;manual;14.0;cm tov WP;;manual;25.0;cm tov WP;;manual;;14.0;-0.53;-0.64;25.0;;2020-03-13T08:17:22.199Z;;;;;;;;;;;;4326.0;;2020-03-13T08:17:22.199Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;19;4;9#i0;-0.39;;-0.39;-0.39;-0.38;99;5;;0.5;;manual;25.0;cm tov WP;;manual;53.0;cm tov WP;;manual;;25.0;-0.64;-0.92;53.0;;2020-03-13T08:17:29.012Z;;;;;;;;;;;;4326.0;;2020-03-13T08:17:29.012Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;19;5;9#i0;-0.39;;-0.39;-0.39;-0.38;99;5;;1.0;;manual;33.0;cm tov WP;;manual;75.0;cm tov WP;;manual;;33.0;-0.72;-1.1400000000000001;75.0;;2020-03-13T08:17:36.008Z;;;;;;;;;;;;4326.0;;2020-03-13T08:17:36.008Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;19;6;9#i0;-0.39;;-0.39;-0.39;-0.38;99;7;;1.5;;manual;38.0;cm tov WP;;manual;100.0;cm tov WP;;manual;;38.0;-0.77;-1.3900000000000001;100.0;;2020-03-13T08:17:43.498Z;;;;;;;;;;;;4326.0;;2020-03-13T08:17:43.498Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;19;7;9#i0;-0.39;;-0.39;-0.39;-0.38;99;6;;2.0;;manual;38.0;cm tov WP;;manual;108.0;cm tov WP;;manual;;38.0;-0.77;-1.4700000000000002;108.0;;2020-03-13T08:17:52.066Z;;;;;;;;;;;;4326.0;;2020-03-13T08:17:52.066Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;19;8;9#i0;-0.39;;-0.39;-0.39;-0.38;99;6;;2.5;;manual;32.0;cm tov WP;;manual;96.0;cm tov WP;;manual;;32.0;-0.71;-1.35;96.0;;2020-03-13T08:19:09.002Z;;;;;;;;;;;;4326.0;;2020-03-13T08:19:09.002Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;19;9;9#i0;-0.39;;-0.39;-0.39;-0.38;99;6;;3.0;;manual;25.0;cm tov WP;;manual;55.0;cm tov WP;;manual;;25.0;-0.64;-0.9400000000000001;55.0;;2020-03-13T08:18:49.369Z;;;;;;;;;;;;4326.0;;2020-03-13T08:18:49.369Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;19;10;9#i0;-0.39;;-0.39;-0.39;-0.38;99;6;;3.3;;manual;15.0;cm tov WP;;manual;15.0;cm tov WP;;manual;;15.0;-0.54;-0.54;15.0;;2020-03-13T08:18:39.281Z;;;;;;;;;;;;4326.0;;2020-03-13T08:18:39.281Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;19;11;9#i0;-0.39;;-0.39;-0.39;-0.38;22R;;78;3.4;0.02;gps;-0.38;mNAP;0.02;gps;;mNAP;;;;0;-0.39;-0.39;0;;2020-03-13T08:15:24.144Z;;2.0;0.07006;126119.4;487048.834;1.6869168525165241;4.963133279999999;52.37055825000001;44.635;0.01;0.02;4326.0;-0.3831431474834759;2020-03-13T08:15:24.144Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;19;12;9#i0;-0.39;;-0.39;-0.39;-0.38;2;;78;3.567;0.02;gps;0.04;mNAP;0.02;gps;;mNAP;;;;-43;0.04;;;;2020-03-13T08:16:00.557Z;;2.0;0.07006;126119.247;487048.766;2.1139153852655843;4.963131051666666;52.37055763333333;45.062;0.01;0.02;4326.0;0.043855385265584315;2020-03-13T08:16:00.557Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;19;13;9#i0;-0.39;;-0.39;-0.39;-0.38;2;2;78;3.974;0.03;gps;0.35;mNAP;0.03;gps;;mNAP;;;;-74;0.35;;;;2020-03-13T08:16:33.445Z;;2.0;0.07006;126118.826;487048.861;2.4169153057114263;4.963124855;52.37055846166666;45.365;0.01;0.03;4326.0;0.3468553057114263;2020-03-13T08:16:33.445Z
